	Unnamed: 0	URLs	Nome	Acceleration	Sprint Speed	Positioning	Finishing	Shot Power	Long Shot	Volleys	Penalties	Vision	Crossing	Free Kick	Shot Passing	Long Passing	Curve	Agility	Balance	Reactions	Ball Control	Dribbling	Composure	Interceptions	Heading	Def. Awareness	Standing Tackle	Sliding	Jumping	Stamina	Strength	Aggression	Diving	Kicking	Handling	Reflexes	Positioning GK	Posição	Overall	Tipo	Nome Completo	País	Time	Posição Alternativa 1	Posição Alternativa 2	Posição Alternativa 3	Foto	Versão
1996	1996	/players/205693-sebastien-haller/24-205693/	sebastien-haller	59.0	64.0	88.0	85.0	85.0	65.0	85.0	85.0	73.0	42.0	46.0	77.0	53.0	57.0	67.0	59.0	86.0	82.0	74.0	83.0	36.0	85.0	40.0	61.0	56.0	87.0	73.0	90.0	67.0	6.0	14.0	7.0	6.0	7.0	ST	83	Rare	Sébastien Haller	https://game-assets.fut.gg/2024/nations/108.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/22.png?quality=100&amp;width=80	CF			https://game-assets.fut.gg/2024/cards/futgg-cards/205693.webp	Versão 1
2035	2035	/players/216320-seko-fofana/24-50547968/	seko-fofana	71.0	71.0	78.0	74.0	83.0	84.0	68.0	56.0	81.0	62.0	62.0	82.0	80.0	72.0	69.0	68.0	82.0	82.0	81.0	82.0	79.0	58.0	68.0	80.0	71.0	79.0	91.0	87.0	79.0	9.0	9.0	8.0	10.0	11.0	CM	82	Rare	Seko Fofana	https://game-assets.fut.gg/2024/nations/108.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/112096.png?quality=100&amp;width=80				https://game-assets.fut.gg/2024/cards/futgg-cards/50547968.webp	Versão 1
2206	2206	/players/216320-seko-fofana/24-216320/	seko-fofana	71.0	71.0	78.0	74.0	83.0	84.0	68.0	56.0	81.0	62.0	62.0	82.0	80.0	72.0	69.0	68.0	82.0	82.0	81.0	82.0	79.0	58.0	68.0	80.0	71.0	79.0	91.0	87.0	79.0	9.0	9.0	8.0	10.0	11.0	CM	82	Rare	Seko Fofana	https://game-assets.fut.gg/2024/nations/108.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/112139.png?quality=100&amp;width=80				https://game-assets.fut.gg/2024/cards/futgg-cards/216320.webp	Versão 2
4224	4224	/players/246762-sekou-koita/24-246762/	sekou-koita	92.0	93.0	75.0	74.0	75.0	73.0	73.0	71.0	74.0	63.0	58.0	73.0	66.0	70.0	91.0	91.0	76.0	73.0	76.0	73.0	32.0	60.0	30.0	37.0	27.0	83.0	75.0	72.0	73.0	8.0	11.0	11.0	7.0	8.0	ST	75	Rare	Sekou Koita	https://game-assets.fut.gg/2024/nations/126.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/191.png?quality=100&amp;width=80	CAM	CF		https://game-assets.fut.gg/2024/cards/futgg-cards/246762.webp	Versão 1
4422	4422	/players/229010-selim-amallah/24-229010/	selim-amallah	68.0	66.0	76.0	75.0	78.0	77.0	73.0	79.0	76.0	70.0	74.0	77.0	75.0	75.0	73.0	57.0	71.0	76.0	77.0	72.0	72.0	64.0	62.0	67.0	57.0	76.0	73.0	76.0	81.0	13.0	10.0	10.0	14.0	8.0	CAM	75	Common	Selim Amallah	https://game-assets.fut.gg/2024/nations/129.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/461.png?quality=100&amp;width=80	CM	LM		https://game-assets.fut.gg/2024/cards/futgg-cards/229010.webp	Versão 1
4365	4365	/players/265025-selina-cerci/24-265025/	selina-cerci	77.0	75.0	76.0	77.0	73.0	71.0	72.0	60.0	74.0	70.0	61.0	75.0	66.0	66.0	85.0	79.0	75.0	75.0	70.0	78.0	54.0	78.0	40.0	54.0	58.0	91.0	80.0	82.0	63.0	12.0	10.0	13.0	10.0	11.0	ST	75	Common	Selina Cerci	https://game-assets.fut.gg/2024/nations/21.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/31.png?quality=100&amp;width=80	CF			https://game-assets.fut.gg/2024/cards/futgg-cards/265025.webp	Versão 1
3667	3667	/players/265052-selina-ostermeier/24-265052/	selina-ostermeier	48.0	44.0	39.0	52.0	59.0	39.0	29.0	64.0	60.0	31.0	39.0	78.0	70.0	53.0	62.0	73.0	73.0	65.0	67.0	64.0	76.0	79.0	78.0	78.0	75.0	76.0	65.0	75.0	77.0	12.0	11.0	8.0	13.0	6.0	CB	76	Common	Selina Ostermeier	https://game-assets.fut.gg/2024/nations/21.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/32.png?quality=100&amp;width=80	RB			https://game-assets.fut.gg/2024/cards/futgg-cards/265052.webp	Versão 1
225	225	/players/265674-selma-bacha/24-100928970/	selma-bacha	97.0	88.0	90.0	73.0	99.0	81.0	55.0	68.0	85.0	99.0	75.0	93.0	83.0	94.0	99.0	92.0	82.0	86.0	85.0	89.0	86.0	63.0	82.0	90.0	94.0	88.0	99.0	78.0	87.0	14.0	6.0	14.0	14.0	9.0	LB	91	Future Stars	Selma Bacha	https://game-assets.fut.gg/2024/nations/18.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/66.png?quality=100&amp;width=80	LWB	LW		https://game-assets.fut.gg/2024/cards/futgg-cards/100928970.webp	Versão 1
1341	1341	/players/265674-selma-bacha/24-265674/	selma-bacha	92.0	83.0	80.0	65.0	92.0	72.0	49.0	60.0	79.0	92.0	70.0	87.0	77.0	88.0	94.0	87.0	77.0	81.0	80.0	84.0	80.0	58.0	76.0	84.0	87.0	79.0	91.0	71.0	78.0	14.0	6.0	14.0	14.0	9.0	LB	86	Rare	Selma Bacha	https://game-assets.fut.gg/2024/nations/18.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/66.png?quality=100&amp;width=80	LWB	LW		https://game-assets.fut.gg/2024/cards/futgg-cards/265674.webp	Versão 1
962	962	/players/265674-selma-bacha/24-84151754/	selma-bacha	94.0	85.0	81.0	66.0	93.0	73.0	50.0	61.0	80.0	93.0	71.0	88.0	78.0	89.0	95.0	88.0	78.0	82.0	81.0	85.0	81.0	59.0	77.0	85.0	88.0	81.0	93.0	73.0	80.0	14.0	6.0	14.0	14.0	9.0	LB	87	Team of the Week	Selma Bacha	https://game-assets.fut.gg/2024/nations/18.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/66.png?quality=100&amp;width=80	LWB	LW		https://game-assets.fut.gg/2024/cards/futgg-cards/84151754.webp	Versão 1
404	404	/players/265674-selma-bacha/24-50597322/	selma-bacha	95.0	86.0	86.0	70.0	98.0	77.0	52.0	64.0	83.0	96.0	74.0	91.0	81.0	92.0	99.0	91.0	81.0	85.0	84.0	88.0	84.0	62.0	80.0	88.0	91.0	85.0	98.0	77.0	84.0	14.0	6.0	14.0	14.0	9.0	LB	90	UWCL Road to the Knockouts	Selma Bacha	https://game-assets.fut.gg/2024/nations/18.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/66.png?quality=100&amp;width=80	LWB	LW		https://game-assets.fut.gg/2024/cards/futgg-cards/50597322.webp	Versão 1
2037	2037	/players/244728-sem-steijn/24-50576376/	sem-steijn	85.0	80.0	88.0	85.0	84.0	84.0	80.0	75.0	82.0	80.0	73.0	85.0	77.0	74.0	85.0	85.0	82.0	85.0	84.0	80.0	31.0	77.0	41.0	45.0	66.0	70.0	94.0	73.0	74.0	7.0	9.0	8.0	12.0	6.0	CAM	82	In-Progress Future Stars Evolution	Sem Steijn	https://game-assets.fut.gg/2024/nations/34.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/1908.png?quality=100&amp;width=80	CM			https://game-assets.fut.gg/2024/cards/futgg-cards/50576376.webp	Versão 1
3350	3350	/players/217546-sequeira/24-217546/	sequeira	65.0	68.0	62.0	51.0	76.0	67.0	50.0	64.0	60.0	76.0	69.0	76.0	73.0	78.0	64.0	64.0	76.0	75.0	72.0	70.0	77.0	76.0	78.0	78.0	76.0	82.0	77.0	77.0	79.0	7.0	15.0	10.0	10.0	10.0	LB	77	Common	Sequeira	https://game-assets.fut.gg/2024/nations/38.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/131389.png?quality=100&amp;width=80	CB	LWB		https://game-assets.fut.gg/2024/cards/futgg-cards/217546.webp	Versão 1
4122	4122	/players/273404-seraina-piubel/24-273404/	seraina-piubel	68.0	66.0	75.0	75.0	63.0	72.0	45.0	60.0	73.0	73.0	50.0	79.0	73.0	48.0	63.0	58.0	72.0	79.0	77.0	60.0	32.0	44.0	27.0	65.0	45.0	56.0	51.0	58.0	55.0	11.0	9.0	13.0	9.0	8.0	CAM	75	Common	Seraina Piubel	https://game-assets.fut.gg/2024/nations/47.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/894.png?quality=100&amp;width=80	ST			https://game-assets.fut.gg/2024/cards/futgg-cards/273404.webp	Versão 1
2873	2873	/players/197853-serge-aurier/24-50529501/	serge-aurier	73.0	66.0	68.0	58.0	76.0	55.0	61.0	64.0	71.0	80.0	36.0	81.0	71.0	69.0	68.0	76.0	77.0	78.0	73.0	73.0	75.0	79.0	76.0	76.0	78.0	84.0	66.0	72.0	86.0	7.0	15.0	10.0	9.0	16.0	RB	78	Common	Serge Aurier	https://game-assets.fut.gg/2024/nations/108.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/325.png?quality=100&amp;width=80	RWB			https://game-assets.fut.gg/2024/cards/futgg-cards/50529501.webp	Versão 1
3129	3129	/players/197853-serge-aurier/24-197853/	serge-aurier	73.0	66.0	68.0	58.0	76.0	55.0	61.0	64.0	71.0	80.0	36.0	81.0	71.0	69.0	68.0	76.0	77.0	78.0	73.0	73.0	75.0	79.0	76.0	76.0	78.0	84.0	66.0	72.0	86.0	7.0	15.0	10.0	9.0	16.0	RB	78	Common	Serge Aurier	https://game-assets.fut.gg/2024/nations/108.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/14.png?quality=100&amp;width=80	RWB			https://game-assets.fut.gg/2024/cards/futgg-cards/197853.webp	Versão 2
1778	1778	/players/206113-serge-gnabry/24-206113/	serge-gnabry	84.0	79.0	85.0	85.0	87.0	82.0	83.0	70.0	80.0	77.0	62.0	83.0	73.0	74.0	86.0	88.0	82.0	82.0	85.0	82.0	38.0	42.0	45.0	44.0	43.0	68.0	75.0	69.0	58.0	14.0	10.0	10.0	7.0	9.0	RM	84	Rare	Serge Gnabry	https://game-assets.fut.gg/2024/nations/21.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/21.png?quality=100&amp;width=80	LM	RW	ST	https://game-assets.fut.gg/2024/cards/futgg-cards/206113.webp	Versão 1
1355	1355	/players/223848-sergej-milinkovic-savic/24-223848/	sergej-milinkovic-savic	66.0	70.0	82.0	82.0	83.0	81.0	74.0	59.0	83.0	71.0	78.0	86.0	86.0	81.0	62.0	63.0	84.0	87.0	85.0	84.0	79.0	86.0	78.0	79.0	74.0	88.0	91.0	87.0	79.0	7.0	7.0	10.0	7.0	16.0	CM	86	Rare	Sergej Milinković-Savić	https://game-assets.fut.gg/2024/nations/51.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/605.1.png?quality=100&amp;width=80				https://game-assets.fut.gg/2024/cards/futgg-cards/223848.webp	Versão 1
741	741	/players/223848-sergej-milinkovic-savic/24-67332712/	sergej-milinkovic-savic	69.0	73.0	85.0	85.0	86.0	84.0	77.0	61.0	85.0	73.0	80.0	88.0	88.0	83.0	64.0	65.0	87.0	90.0	88.0	87.0	82.0	89.0	81.0	82.0	77.0	90.0	93.0	89.0	81.0	7.0	7.0	10.0	7.0	16.0	CM	88	Team of the Week	Sergej Milinković-Savić	https://game-assets.fut.gg/2024/nations/51.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/605.1.png?quality=100&amp;width=80				https://game-assets.fut.gg/2024/cards/futgg-cards/67332712.webp	Versão 1
1075	1075	/players/223848-sergej-milinkovic-savic/24-50555496/	sergej-milinkovic-savic	68.0	72.0	84.0	84.0	85.0	83.0	76.0	60.0	84.0	72.0	79.0	87.0	87.0	82.0	63.0	64.0	85.0	88.0	86.0	85.0	80.0	87.0	79.0	80.0	75.0	89.0	92.0	88.0	80.0	7.0	7.0	10.0	7.0	16.0	CM	87	Team of the Week	Sergej Milinković-Savić	https://game-assets.fut.gg/2024/nations/51.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/605.1.png?quality=100&amp;width=80				https://game-assets.fut.gg/2024/cards/futgg-cards/50555496.webp	Versão 2
460	460	/players/223848-sergej-milinkovic-savic/24-84109928/	sergej-milinkovic-savic	80.0	82.0	87.0	87.0	88.0	86.0	80.0	63.0	87.0	74.0	82.0	90.0	90.0	85.0	83.0	84.0	88.0	91.0	90.0	88.0	83.0	90.0	82.0	83.0	80.0	91.0	94.0	90.0	82.0	7.0	7.0	10.0	7.0	16.0	CM	89	Ultimate Birthday	Sergej Milinković-Savić	https://game-assets.fut.gg/2024/nations/51.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/605.1.png?quality=100&amp;width=80	CDM			https://game-assets.fut.gg/2024/cards/futgg-cards/84109928.webp	Versão 1
1977	1977	/players/202648-sergi-darder/24-202648/	sergi-darder	80.0	82.0	78.0	74.0	83.0	78.0	74.0	60.0	84.0	75.0	65.0	86.0	85.0	83.0	82.0	75.0	80.0	84.0	84.0	85.0	76.0	60.0	75.0	76.0	75.0	78.0	84.0	75.0	75.0	8.0	9.0	9.0	12.0	8.0	CM	83	Rare	Sergi Darder	https://game-assets.fut.gg/2024/nations/45.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/453.png?quality=100&amp;width=80	CDM	CAM		https://game-assets.fut.gg/2024/cards/futgg-cards/202648.webp	Versão 1
2449	2449	/players/199564-sergi-roberto/24-199564/	sergi-roberto	70.0	77.0	69.0	63.0	65.0	66.0	50.0	57.0	81.0	81.0	60.0	81.0	78.0	78.0	69.0	73.0	77.0	80.0	78.0	76.0	76.0	70.0	74.0	76.0	74.0	74.0	87.0	69.0	67.0	14.0	11.0	16.0	10.0	15.0	RB	80	Common	Sergi Roberto	https://game-assets.fut.gg/2024/nations/45.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/241.png?quality=100&amp;width=80	RWB	CM		https://game-assets.fut.gg/2024/cards/futgg-cards/199564.webp	Versão 1
1191	1191	/players/199564-sergi-roberto/24-50531212/	sergi-roberto	79.0	86.0	82.0	75.0	77.0	79.0	60.0	68.0	88.0	88.0	65.0	88.0	85.0	85.0	76.0	81.0	85.0	88.0	86.0	84.0	85.0	78.0	83.0	85.0	83.0	82.0	98.0	78.0	74.0	14.0	11.0	16.0	10.0	15.0	CM	86	Team of the Week	Sergi Roberto	https://game-assets.fut.gg/2024/nations/45.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/241.png?quality=100&amp;width=80	RWB	RB		https://game-assets.fut.gg/2024/cards/futgg-cards/50531212.webp	Versão 1
3837	3837	/players/251804-sergino-dest/24-251804/	sergino-dest	86.0	80.0	72.0	58.0	65.0	62.0	44.0	39.0	72.0	74.0	43.0	80.0	69.0	72.0	88.0	80.0	75.0	77.0	83.0	74.0	68.0	59.0	66.0	72.0	74.0	73.0	77.0	59.0	68.0	11.0	10.0	10.0	15.0	15.0	RB	76	Common	Sergiño Dest	https://game-assets.fut.gg/2024/nations/95.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/247.png?quality=100&amp;width=80	RWB	LB	RM	https://game-assets.fut.gg/2024/cards/futgg-cards/251804.webp	Versão 1
1307	1307	/players/251804-sergino-dest/24-50583452/	sergino-dest	96.0	90.0	85.0	69.0	77.0	74.0	52.0	46.0	82.0	84.0	49.0	91.0	78.0	82.0	99.0	91.0	85.0	88.0	94.0	84.0	80.0	68.0	78.0	85.0	87.0	85.0	90.0	69.0	79.0	11.0	10.0	10.0	15.0	15.0	RB	86	UCL Road to the Knockouts	Sergiño Dest	https://game-assets.fut.gg/2024/nations/95.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/247.png?quality=100&amp;width=80	RWB	LB	RM	https://game-assets.fut.gg/2024/cards/futgg-cards/50583452.webp	Versão 1
1981	1981	/players/189511-sergio-busquets/24-189511/	sergio-busquets	35.0	38.0	76.0	67.0	61.0	54.0	50.0	60.0	82.0	62.0	68.0	87.0	85.0	66.0	66.0	50.0	80.0	85.0	80.0	89.0	83.0	68.0	83.0	83.0	79.0	64.0	75.0	71.0	77.0	5.0	13.0	8.0	13.0	9.0	CDM	83	Rare	Sergio Busquets	https://game-assets.fut.gg/2024/nations/45.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/112893.png?quality=100&amp;width=80				https://game-assets.fut.gg/2024/cards/futgg-cards/189511.webp	Versão 1
4377	4377	/players/248805-sergio-camello/24-248805/	sergio-camello	69.0	71.0	79.0	77.0	75.0	76.0	71.0	63.0	76.0	48.0	58.0	75.0	58.0	68.0	68.0	72.0	80.0	79.0	78.0	75.0	23.0	72.0	33.0	18.0	13.0	72.0	66.0	56.0	42.0	13.0	13.0	8.0	11.0	11.0	ST	75	Common	Sergio Camello	https://game-assets.fut.gg/2024/nations/45.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/480.png?quality=100&amp;width=80	CF			https://game-assets.fut.gg/2024/cards/futgg-cards/248805.webp	Versão 1
1829	1829	/players/248805-sergio-camello/24-50580453/	sergio-camello	80.0	82.0	88.0	86.0	84.0	86.0	80.0	71.0	89.0	56.0	68.0	88.0	68.0	79.0	76.0	80.0	89.0	88.0	87.0	84.0	30.0	94.0	44.0	24.0	16.0	86.0	79.0	67.0	50.0	13.0	13.0	8.0	11.0	11.0	ST	83	Team of the Week	Sergio Camello	https://game-assets.fut.gg/2024/nations/45.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/480.png?quality=100&amp;width=80	CF			https://game-assets.fut.gg/2024/cards/futgg-cards/50580453.webp	Versão 1
2059	2059	/players/241811-sergio-gomez/24-50573459/	sergio-gomez	83.0	80.0	80.0	75.0	80.0	78.0	77.0	87.0	84.0	86.0	85.0	82.0	76.0	83.0	94.0	92.0	81.0	83.0	84.0	81.0	84.0	53.0	79.0	81.0	79.0	73.0	87.0	67.0	78.0	11.0	9.0	7.0	10.0	11.0	LB	82	In-Progress Future Stars Evolution	Sergio Gómez	https://game-assets.fut.gg/2024/nations/45.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/10.png?quality=100&amp;width=80	LWB	CDM		https://game-assets.fut.gg/2024/cards/futgg-cards/50573459.webp	Versão 1
2736	2736	/players/224003-sergio-herrera/24-224003/	sergio-herrera	45.0	50.0	13.0	16.0	56.0	14.0	16.0	32.0	37.0	20.0	21.0	24.0	21.0	21.0	45.0	45.0	77.0	27.0	15.0	53.0	12.0	14.0	15.0	17.0	18.0	66.0	42.0	67.0	25.0	79.0	75.0	78.0	78.0	76.0	GK	79	Common	Sergio Herrera	https://game-assets.fut.gg/2024/nations/45.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/479.png?quality=100&amp;width=80				https://game-assets.fut.gg/2024/cards/futgg-cards/224003.webp	Versão 1
2961	2961	/players/198031-sergio-oliveira/24-198031/	sergio-oliveira	52.0	50.0	78.0	70.0	83.0	78.0	79.0	82.0	81.0	79.0	79.0	85.0	84.0	81.0	63.0	68.0	73.0	80.0	72.0	81.0	67.0	64.0	70.0	65.0	64.0	59.0	74.0	53.0	69.0	9.0	11.0	9.0	10.0	11.0	CM	78	Common	Sérgio Oliveira	https://game-assets.fut.gg/2024/nations/38.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/325.png?quality=100&amp;width=80	CDM			https://game-assets.fut.gg/2024/cards/futgg-cards/198031.webp	Versão 1
734	734	/players/155862-sergio-ramos/24-50487510/	sergio-ramos	88.0	73.0	74.0	70.0	85.0	69.0	73.0	96.0	78.0	69.0	82.0	85.0	88.0	79.0	71.0	70.0	91.0	83.0	68.0	92.0	88.0	92.0	86.0	86.0	87.0	95.0	70.0	88.0	94.0	11.0	9.0	8.0	11.0	7.0	CB	88	FC Versus Fire	Sergio Ramos	https://game-assets.fut.gg/2024/nations/45.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/481.png?quality=100&amp;width=80				https://game-assets.fut.gg/2024/cards/futgg-cards/50487510.webp	Versão 1
729	729	/players/155862-sergio-ramos/24-67264726/	sergio-ramos	89.0	74.0	78.0	73.0	89.0	72.0	78.0	99.0	86.0	75.0	89.0	94.0	96.0	87.0	75.0	74.0	97.0	89.0	72.0	98.0	87.0	91.0	85.0	85.0	86.0	93.0	73.0	82.0	92.0	11.0	9.0	8.0	11.0	7.0	CDM	88	FC Versus Ice	Sergio Ramos	https://game-assets.fut.gg/2024/nations/45.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/481.png?quality=100&amp;width=80	CM			https://game-assets.fut.gg/2024/cards/futgg-cards/67264726.webp	Versão 1
1867	1867	/players/155862-sergio-ramos/24-155862/	sergio-ramos	65.0	51.0	69.0	65.0	79.0	64.0	69.0	90.0	71.0	63.0	75.0	78.0	80.0	72.0	66.0	66.0	85.0	78.0	63.0	86.0	84.0	88.0	82.0	82.0	83.0	87.0	54.0	81.0	90.0	11.0	9.0	8.0	11.0	7.0	CB	83	Rare	Sergio Ramos	https://game-assets.fut.gg/2024/nations/45.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/481.png?quality=100&amp;width=80				https://game-assets.fut.gg/2024/cards/futgg-cards/155862.webp	Versão 1
2956	2956	/players/173373-sergio-romero/24-173373/	sergio-romero	47.0	44.0	11.0	14.0	53.0	11.0	17.0	16.0	56.0	11.0	13.0	44.0	47.0	12.0	55.0	44.0	75.0	42.0	12.0	62.0	21.0	12.0	14.0	11.0	15.0	69.0	31.0	73.0	33.0	79.0	70.0	75.0	82.0	76.0	GK	78	CONMEBOL Libertadores	Sergio Romero	https://game-assets.fut.gg/2024/nations/52.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/1877.png?quality=100&amp;width=80				https://game-assets.fut.gg/2024/cards/futgg-cards/173373.webp	Versão 1
3996	3996	/players/220948-serhiy-sydorchuk/24-50552596/	serhiy-sydorchuk	68.0	65.0	69.0	62.0	78.0	74.0	69.0	61.0	70.0	50.0	49.0	78.0	73.0	66.0	57.0	48.0	76.0	72.0	70.0	76.0	77.0	47.0	73.0	75.0	68.0	66.0	78.0	73.0	68.0	8.0	16.0	14.0	12.0	13.0	CDM	75	Common	Serhiy Sydorchuk	https://game-assets.fut.gg/2024/nations/49.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/681.png?quality=100&amp;width=80				https://game-assets.fut.gg/2024/cards/futgg-cards/50552596.webp	Versão 1
4039	4039	/players/220948-serhiy-sydorchuk/24-220948/	serhiy-sydorchuk	68.0	65.0	69.0	62.0	78.0	74.0	69.0	61.0	70.0	50.0	49.0	78.0	73.0	66.0	57.0	48.0	76.0	72.0	70.0	76.0	77.0	47.0	73.0	75.0	68.0	66.0	78.0	73.0	68.0	8.0	16.0	14.0	12.0	13.0	CDM	75	Common	Serhiy Sydorchuk	https://game-assets.fut.gg/2024/nations/49.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/101047.png?quality=100&amp;width=80				https://game-assets.fut.gg/2024/cards/futgg-cards/220948.webp	Versão 2
3372	3372	/players/215441-serhou-guirassy/24-215441/	serhou-guirassy	65.0	65.0	80.0	77.0	81.0	74.0	73.0	79.0	68.0	56.0	67.0	73.0	63.0	66.0	67.0	66.0	75.0	79.0	77.0	73.0	29.0	77.0	42.0	29.0	34.0	85.0	71.0	81.0	72.0	11.0	12.0	8.0	8.0	12.0	ST	77	Common	Serhou Guirassy	https://game-assets.fut.gg/2024/nations/118.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/36.png?quality=100&amp;width=80	CF			https://game-assets.fut.gg/2024/cards/futgg-cards/215441.webp	Versão 1
1693	1693	/players/215441-serhou-guirassy/24-84101521/	serhou-guirassy	83.0	83.0	91.0	88.0	93.0	85.0	83.0	90.0	81.0	67.0	80.0	87.0	75.0	79.0	75.0	74.0	84.0	88.0	86.0	82.0	34.0	91.0	50.0	34.0	40.0	96.0	80.0	92.0	81.0	11.0	12.0	8.0	8.0	12.0	ST	84	POTM Bundesliga	Serhou Guirassy	https://game-assets.fut.gg/2024/nations/118.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/36.png?quality=100&amp;width=80	CF			https://game-assets.fut.gg/2024/cards/futgg-cards/84101521.webp	Versão 1
2247	2247	/players/215441-serhou-guirassy/24-50547089/	serhou-guirassy	78.0	78.0	86.0	83.0	87.0	80.0	79.0	85.0	77.0	63.0	75.0	83.0	72.0	75.0	71.0	70.0	80.0	84.0	82.0	78.0	32.0	85.0	46.0	32.0	38.0	91.0	76.0	86.0	77.0	11.0	12.0	8.0	8.0	12.0	ST	81	Team of the Week	Serhou Guirassy	https://game-assets.fut.gg/2024/nations/118.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/36.png?quality=100&amp;width=80	CF			https://game-assets.fut.gg/2024/cards/futgg-cards/50547089.webp	Versão 1
1698	1698	/players/215441-serhou-guirassy/24-67324305/	serhou-guirassy	83.0	83.0	91.0	88.0	93.0	85.0	83.0	90.0	80.0	66.0	79.0	86.0	74.0	78.0	75.0	74.0	84.0	88.0	86.0	82.0	34.0	91.0	50.0	34.0	40.0	95.0	79.0	90.0	80.0	11.0	12.0	8.0	8.0	12.0	ST	84	Trailblazers	Serhou Guirassy	https://game-assets.fut.gg/2024/nations/118.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/36.png?quality=100&amp;width=80	CF			https://game-assets.fut.gg/2024/cards/futgg-cards/67324305.webp	Versão 1
2919	2919	/players/233752-shanice-van-de-sanden/24-233752/	shanice-van-de-sanden	86.0	86.0	82.0	72.0	69.0	69.0	62.0	51.0	79.0	77.0	50.0	77.0	59.0	64.0	80.0	82.0	75.0	78.0	78.0	71.0	34.0	60.0	32.0	39.0	26.0	83.0	69.0	77.0	60.0	9.0	16.0	13.0	9.0	10.0	RM	78	Rare	Shanice van de Sanden	https://game-assets.fut.gg/2024/nations/34.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/9.png?quality=100&amp;width=80	RW			https://game-assets.fut.gg/2024/cards/futgg-cards/233752.webp	Versão 1
1559	1559	/players/233752-shanice-van-de-sanden/24-50565400/	shanice-van-de-sanden	90.0	90.0	91.0	80.0	77.0	77.0	69.0	57.0	88.0	86.0	56.0	85.0	65.0	71.0	87.0	89.0	82.0	85.0	85.0	77.0	46.0	81.0	43.0	53.0	35.0	92.0	77.0	86.0	67.0	9.0	16.0	13.0	9.0	10.0	RM	85	SQUAD FOUNDATIONS	Shanice van de Sanden	https://game-assets.fut.gg/2024/nations/34.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/9.png?quality=100&amp;width=80	RW			https://game-assets.fut.gg/2024/cards/futgg-cards/50565400.webp	Versão 1
2844	2844	/players/265101-sharon-beck/24-265101/	sharon-beck	75.0	73.0	83.0	78.0	74.0	78.0	76.0	66.0	77.0	71.0	69.0	78.0	72.0	79.0	67.0	81.0	80.0	83.0	81.0	83.0	65.0	80.0	54.0	64.0	53.0	91.0	70.0	86.0	72.0	14.0	10.0	6.0	15.0	12.0	CAM	79	Common	Sharon Beck	https://game-assets.fut.gg/2024/nations/26.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/31.png?quality=100&amp;width=80	CM			https://game-assets.fut.gg/2024/cards/futgg-cards/265101.webp	Versão 1
